z,score,contributing_lines
2.8175,0.17566204897627408,8
2.818,0.18163893415793506,8
2.8185000000000002,0.23821547578782212,8
2.819,0.28713828379823425,8
2.8195,0.3353809485053824,8
2.8200000000000003,0.36625556650435587,8
2.8205,0.39061328201745893,8
2.821,0.4019074970371896,8
2.8215000000000003,0.4109492481016613,8
2.822,0.4181126021761117,8
2.8225000000000002,0.4313545370515251,8
2.8230000000000004,0.45185896112901197,8
2.8235,0.48891444764529973,8
2.8240000000000003,0.4902256841587452,8
2.8245,0.4602779238806107,8
2.825,0.365144536916242,8
2.8255,0.2728086451652318,8
2.826,0.21340076221036786,8
2.8265000000000002,0.16470905482887807,8
2.827,0.14801740185149584,8
2.8275,0.13750503632304545,8
2.8280000000000003,0.16088621128663244,8
2.8285,0.21431771101133873,8
2.829,0.2545541860757715,8
2.8295000000000003,0.2907039397102239,8
2.83,0.3288036792136325,8
2.8305000000000002,0.3699288756256028,8
2.8310000000000004,0.40712939924340924,8
2.8315,0.45762062521029967,8
2.8320000000000003,0.49903516837612283,8
2.8325,0.5575306677623647,8
2.833,0.577209033972398,8
2.8335,0.553930543893138,8
2.834,0.5002091550067659,8
2.8345000000000002,0.43961434215019324,8
2.835,0.39418407066555855,8
2.8355,0.3658177259854581,8
2.8360000000000003,0.32485121924345384,8
2.8365,0.2701149031371492,8
2.837,0.234439966961497,8
2.8375000000000004,0.20007696894590807,8
2.838,0.22041289020744573,8
2.8385000000000002,0.2567273600928179,8
2.839,0.28874252042867277,8
2.8395,0.33864843178843523,8
2.84,0.3766753842815636,8
2.8405,0.4230644391143714,8
2.841,0.4517816100510486,8
2.8415,0.43943731771205674,8
2.842,0.428898942017776,8
2.8425000000000002,0.41467163612625596,8
2.843,0.40674285460810855,8
2.8435,0.4149944187107299,8
2.8440000000000003,0.43561575062330765,8
2.8445,0.49605475225782064,8
2.845,0.5444006260953356,8
2.8455000000000004,0.5938988210409532,8
2.846,0.5993664143346877,8
2.8465000000000003,0.631086157912943,8
2.847,0.6619678118473048,8
2.8475,0.6911562194730819,8
2.848,0.7219160469854726,8
2.8485,0.7602507948073646,8
2.849,0.7836773219848792,8
2.8495,0.7714093721436142,8
2.85,0.7365213228692068,8
2.8505000000000003,0.6981548891308903,8
2.851,0.6611005768858061,8
2.8515,0.6100672754896969,8
2.8520000000000003,0.5577221411224491,8
2.8525,0.5398719978974441,8
2.853,0.5407442975170035,8
2.8535000000000004,0.5457022262019897,8
2.854,0.5781890920401792,8
2.8545000000000003,0.595616199577155,8
2.855,0.5979088577521797,8
2.8555,0.6184847301925148,8
2.856,0.6489690647789723,8
2.8565,0.6714540412184004,8
2.857,0.6841340821204149,8
2.8575,0.6858402757273382,8
2.858,0.7009471200773605,8
2.8585000000000003,0.7077903289956441,8
2.859,0.7035467821634966,8
2.8595,0.6804180258256555,8
2.8600000000000003,0.6439969751309483,8
2.8605,0.6228339566435798,8
2.861,0.6207619476518256,8
2.8615000000000004,0.6383791274101576,8
2.862,0.6466166284664858,8
2.8625000000000003,0.6594912974738373,8
2.863,0.7050026671077907,8
2.8635,0.7513112325531544,8
2.864,0.7875763122178444,8
2.8645,0.7932164329717918,8
2.865,0.7905985905507875,8
2.8655,0.7793253039283731,8
2.866,0.7513293627332116,8
2.8665000000000003,0.7052905782583682,8
2.867,0.6276455524677848,8
2.8675,0.5559729805352124,8
2.8680000000000003,0.5018341574705039,8
2.8685,0.4393915240231799,8
2.869,0.37371291970373766,8
2.8695000000000004,0.30494259675209373,8
2.87,0.2523611948891457,8
2.8705000000000003,0.21538946618934043,8
2.871,0.22516329622452527,8
2.8715,0.2370572807411303,8
2.872,0.22600022412491755,8
2.8725,0.24027677783675622,8
2.873,0.2718206290374723,8
2.8735,0.34009255085486284,8
2.874,0.38036694801083504,8
2.8745000000000003,0.3834062087921102,8
2.875,0.4131299493629801,8
2.8755,0.43604950366905276,8
2.8760000000000003,0.43780189435285155,8
2.8765,0.4091032322144184,8
2.8770000000000002,0.3532468593510388,8
2.8775000000000004,0.30524267994982607,8
2.878,0.24538222522884837,8
2.8785000000000003,0.16147816163743414,8
2.879,0.09299991260358902,8
2.8795,0.032519142015104835,8
2.88,0.0002106913875859689,8
2.8805,-0.020049371314596012,8
2.8810000000000002,-0.024134180880616446,8
2.8815,-0.034225559863602435,8
2.882,-0.032987844462472195,8
2.8825000000000003,-0.034624110640442435,8
2.883,0.004668848571095919,8
2.8835,0.06554366544445107,8
2.8840000000000003,0.11061312262372396,8
2.8845,0.18109138693156135,8
2.8850000000000002,0.282590117074155,8
2.8855000000000004,0.3504331454992149,8
2.886,0.4113258103058418,8
2.8865000000000003,0.42446723143076676,8
2.887,0.4052632932135573,8
2.8875,0.3685725826306121,8
2.888,0.291952361466096,8
2.8885,0.20796825857704918,8
2.8890000000000002,0.13463786566260458,8
2.8895,0.06684089316502946,8
2.89,0.01914323599442414,8
2.8905000000000003,-0.0024663835684635305,8
2.891,-0.015915769173749577,8
2.8915,-0.02127004973440747,8
2.8920000000000003,-0.021236020477002633,8
2.8925,-0.010732240826865993,8
2.8930000000000002,0.03176197358657563,8
2.8935000000000004,0.10945851038305295,8
2.894,0.19064806383355537,8
2.8945000000000003,0.2760397431429662,8
2.895,0.35621820762777073,8
2.8955,0.4322163704038378,8
2.896,0.46706301578812076,8
2.8965,0.4763332711955531,8
2.8970000000000002,0.4695728723785398,8
2.8975,0.4519823091745636,8
2.898,0.43410539871471204,8
2.8985000000000003,0.4520068727836645,8
2.899,0.4599728947663428,8
2.8995,0.43905286017560335,8
2.9000000000000004,0.4453640224515905,8
2.9005,0.4502486682415319,8
2.9010000000000002,0.44565989984638693,8
2.9015000000000004,0.42196486363731167,8
2.902,0.39660471519847407,8
2.9025,0.42815501822302626,8
2.9030000000000005,0.4769858665943852,8
2.9035,0.5306446217402393,8
2.904,0.5666765636487824,8
2.9045,0.5684092779691468,8
2.9050000000000002,0.5200346582918514,8
2.9055,0.4770450078504486,8
2.906,0.4414197343463921,8
2.9065000000000003,0.3950884698256753,8
2.907,0.35440984320998964,8
2.9075,0.33393278001544413,8
2.9080000000000004,0.2939167236498373,8
2.9085,0.25132960185583236,8
2.9090000000000003,0.20983575107335456,8
2.9095000000000004,0.1530564735229883,8
2.91,0.08913160151349411,8
2.9105,0.06170769333563103,8
2.9110000000000005,0.06973728955850757,8
2.9115,0.10199859036506688,8
2.912,0.14621875176174928,8
2.9125,0.22278631513711633,8
2.9130000000000003,0.3135125608356437,8
2.9135,0.38284129376412174,8
2.914,0.40870660468073655,8
2.9145000000000003,0.4473239128827873,8
2.915,0.4870876419381626,8
2.9155,0.5396472986949287,8
2.9160000000000004,0.6292465941803456,8
2.9165,0.7272892514681234,8
2.9170000000000003,0.7668563539791071,8
2.9175000000000004,0.7575132141006469,8
2.918,0.7312198067345951,8
2.9185,0.7077743129713551,8
2.9190000000000005,0.6728527732811072,8
2.9195,0.6439559625555213,8
2.92,0.6296641165048644,8
2.9205,0.613446010720084,8
2.9210000000000003,0.6322273497929419,8
2.9215,0.6305894403666716,8
2.922,0.6007019943437706,8
2.9225000000000003,0.5562588603000633,8
2.923,0.498302496685528,8
2.9235,0.45427780838415804,8
2.9240000000000004,0.4369217360055619,8
2.9245,0.4359688825715458,8
2.925,0.47641293798928586,8
2.9255000000000004,0.5235251680467875,8
2.926,0.5434653043890333,8
2.9265,0.5725040262510881,8
2.927,0.5950768804947196,8
2.9275,0.5854151870657417,8
2.928,0.5818242965440752,8
2.9285,0.6263461042847128,8
2.9290000000000003,0.6924719190043925,8
2.9295,0.7672519442032839,8
2.93,0.7439925742415225,8
2.9305000000000003,0.7260382735256143,8
2.931,0.684514579931358,8
2.9315,0.6093806510251003,8
2.9320000000000004,0.512877707596143,8
2.9325,0.41863160001238725,8
2.933,0.35444719820269893,8
2.9335000000000004,0.31051991567665843,8
2.934,0.30685906437601984,8
2.9345,0.3188323112771119,8
2.935,0.3337635747804068,8
2.9355,0.3349113972971224,8
2.936,0.33628854574737915,8
2.9365,0.3728450365948034,8
2.9370000000000003,0.42396015355728567,8
2.9375,0.4800204103935011,8
2.938,0.5338251015367247,8
2.9385000000000003,0.5966819205300155,8
2.939,0.6317300965841685,8
2.9395000000000002,0.6089969915014172,8
2.9400000000000004,0.5777347976792786,8
2.9405,0.5491649610360358,8
2.941,0.5373944783949651,8
2.9415000000000004,0.5480063409469559,8
2.942,0.5831088236532256,8
2.9425,0.6468079524107001,8
2.943,0.7277175270078806,8
2.9435000000000002,0.7881070619624633,8
2.944,0.8485544983804132,8
2.9445,0.8801372189559078,8
2.9450000000000003,0.8712360123610994,8
2.9455,0.8600546495047806,8
2.946,0.8425054339951862,8
2.9465000000000003,0.8207427141107203,8
2.947,0.7887182996033972,8
2.9475000000000002,0.7362222606565609,8
2.9480000000000004,0.6669066288859616,8
2.9485,0.5749157429617336,8
2.949,0.48788589407584,8
2.9495000000000005,0.4200485174498032,8
2.95,0.38921464725275556,8
2.9505,0.36945064060428395,8
2.951,0.39014083385898835,8
2.9515000000000002,0.4064186287081581,8
2.952,0.42514524267373227,8
2.9525,0.4743169761456251,8
2.9530000000000003,0.5186508727546868,8
2.9535,0.536642963789469,8
2.954,0.5578526448356572,8
2.9545000000000003,0.5988908315788426,8
2.955,0.6468767378449818,8
2.9555000000000002,0.6834542514392614,8
2.9560000000000004,0.6964309695052483,8
2.9565,0.7035861408411225,8
2.957,0.704282380756941,8
2.9575000000000005,0.6641672718179567,8
2.958,0.6477921884236342,8
2.9585,0.6429594382369208,8
2.959,0.6263987959856119,8
2.9595000000000002,0.6173688943443761,8
2.96,0.6166511427178439,8
2.9605,0.6075788696299691,8
2.9610000000000003,0.5583994333255088,8
2.9615,0.5144177043146319,8
2.962,0.48556456119124014,8
2.9625000000000004,0.48046259443788697,8
2.963,0.48320794107288945,8
2.9635000000000002,0.48843827445684457,8
2.9640000000000004,0.5112050293198909,8
2.9645,0.5359774125737895,8
2.965,0.5523209416139905,8
2.9655000000000005,0.5494679749087171,8
2.966,0.520641795537461,8
2.9665,0.4786619498913416,8
2.967,0.45697695279060097,8
2.9675000000000002,0.4548986449909644,8
2.968,0.4409333649765677,8
2.9685,0.4211789248948328,8
2.9690000000000003,0.3958716032106823,8
2.9695,0.3612989194339501,8
2.97,0.3326766157420395,8
2.9705000000000004,0.30678442824503777,8
2.971,0.2874544173871854,8
2.9715000000000003,0.277334892768026,8
2.9720000000000004,0.2997603518994898,8
2.9725,0.31024715489329424,8
2.973,0.29607663357496744,8
2.9735000000000005,0.24784218407067832,8
2.974,0.18850971969286084,8
2.9745,0.1492240302566079,8
2.975,0.18555641928433347,8
2.9755000000000003,0.20489317429317264,8
2.976,0.23105111193066866,8
2.9765,0.24924932072773548,8
2.9770000000000003,0.2245174514240866,8
2.9775,0.19757158572562014,8
2.978,0.15792413711108294,8
2.9785000000000004,0.079415438758871,8
2.979,0.02061619109524943,8
2.9795000000000003,-0.02565854198433252,8
2.9800000000000004,-0.03692090705101858,8
2.9805,-0.025945812947529467,8
2.981,0.012978508859152032,8
2.9815000000000005,0.08116726172484141,8
2.982,0.1713813807472855,8
2.9825,0.24055076576655313,8
2.983,0.3166821344882489,8
2.9835000000000003,0.38699715351324326,8
2.984,0.45153144269803874,8
2.9845,0.522565667405031,8
2.9850000000000003,0.5777372087233448,8
2.9855,0.6205705367756956,8
2.986,0.6428520509939941,8
2.9865000000000004,0.6448406795395293,8
2.987,0.6173937751665219,8
2.9875000000000003,0.5697323639718129,8
2.9880000000000004,0.4951974272805563,8
2.9885,0.4201675164554638,8
2.989,0.364835365068566,8
2.9895000000000005,0.3141835033502129,8
2.99,0.2885859846876336,8
2.9905,0.270324047541336,8
2.991,0.25484346300533783,8
2.9915000000000003,0.2521884902933148,8
2.992,0.2363615424723627,8
2.9925,0.22055416022922184,8
2.9930000000000003,0.2370048064720284,8
2.9935,0.26382787286844966,8
2.994,0.29323168620741497,8
2.9945000000000004,0.3129213606565061,8
2.995,0.3399364651710492,8
2.9955000000000003,0.34573239432177827,8
2.9960000000000004,0.35772489271114344,8
2.9965,0.35371159124267193,8
2.997,0.3442943565168935,8
2.9975000000000005,0.33405697073810386,8
2.998,0.3380665202530171,8
2.9985,0.3751356784433279,8
2.999,0.4145120318658721,8
2.9995000000000003,0.4159456915918981,8
3.0,0.4081434075554362,8
3.0005,0.39902971002688575,8
3.0010000000000003,0.3879183593394742,8
3.0015,0.3709586723700767,8
3.0020000000000002,0.3574383167827509,8
3.0025000000000004,0.36988936726491056,8
3.003,0.3866903820280907,8
3.0035000000000003,0.40133378081419385,8
3.0040000000000004,0.4152866590201026,8
3.0045,0.40032297403527456,8
3.005,0.3515693991980248,8
3.0055000000000005,0.31155133567578697,8
3.0060000000000002,0.2934169294266825,8
3.0065,0.2848915138369213,8
3.007,0.28860113287259437,8
3.0075000000000003,0.33461603260276107,8
3.008,0.4084690578732199,8
3.0085,0.4696131008654382,8
3.0090000000000003,0.4917488848600962,8
3.0095,0.48280025350719125,8
3.0100000000000002,0.4750050116649084,8
3.0105000000000004,0.45328303439261436,8
3.011,0.4134270206663933,8
3.0115,0.37955497563180796,8
3.0120000000000005,0.33044002518349697,8
3.0125,0.28341884361198066,8
3.013,0.27805191612823166,8
3.0135,0.29337119776460224,8
3.0140000000000002,0.29976104955105837,8
3.0145,0.28672867684409453,8
3.015,0.27169682976823795,8
3.0155000000000003,0.22059038220588942,8
3.016,0.15252454740790575,8
3.0165,0.10751483288344771,8
3.0170000000000003,0.07385845835729825,8
3.0175,0.061995772588055914,8
3.0180000000000002,0.048776434789533356,8
3.0185000000000004,0.04212534269266298,8
3.019,0.0091768846761835,8
3.0195,-0.02608593521998847,8
3.0200000000000005,-0.04109038830512799,8
3.0205,-0.003044624315160124,8
3.021,0.04375338596536964,8
3.0215,0.08899789281242905,8
3.0220000000000002,0.1099328351836414,8
3.0225,0.16129729258928274,8
3.023,0.17744319528280525,8
3.0235000000000003,0.21096697437117537,8
3.024,0.25461248895090466,8
3.0245,0.2924339411584716,8
3.0250000000000004,0.3466173502197213,8
3.0255,0.39853211736279853,8
3.0260000000000002,0.44547188837311913,8
3.0265000000000004,0.49548816157447734,8
3.027,0.5183136454921424,8
3.0275,0.5443877828617041,8
3.0280000000000005,0.5576011397771009,8
3.0285,0.5409188600154637,8
3.029,0.5412082098062407,8
3.0295,0.5731481864296754,8
3.0300000000000002,0.6305351693759622,8
3.0305,0.6852315771358332,8
3.031,0.7199196545135079,8
3.0315000000000003,0.716994806977339,8
3.032,0.6726600618863718,8
3.0325,0.6129957633337427,8
3.0330000000000004,0.5479645474380884,8
3.0335,0.4522822575338373,8
3.0340000000000003,0.3758463880766855,8
3.0345000000000004,0.3494557128601571,8
3.035,0.40387278853379877,8
3.0355,0.4441819334652475,8
3.0360000000000005,0.4907520762985274,8
3.0365,0.5728881005631937,8
3.037,0.6680276549407932,8
3.0375,0.7488091904423583,8
3.0380000000000003,0.7912311704687058,8
3.0385,0.8153669436175397,8
3.039,0.8460754250607823,8
3.0395000000000003,0.8665596718721247,8
3.04,0.8629945711276951,8
3.0405,0.8466402884015325,8
3.0410000000000004,0.8308056946230815,8
3.0415,0.8275757572225528,8
3.0420000000000003,0.8132165170007746,8
3.0425000000000004,0.7908212117141737,8
3.043,0.7672476720489723,8
3.0435,0.746487032590973,8
3.0440000000000005,0.7726397775699723,8
3.0445,0.8074821858058671,8
3.045,0.8403554748328564,8
3.0455,0.8722716462079976,8
3.0460000000000003,0.8775303221380946,8
3.0465,0.8690513897235531,8
3.047,0.8398519509537988,8
3.0475000000000003,0.7880732626134068,8
3.048,0.7063157343034878,8
3.0485,0.622718151065524,8
3.0490000000000004,0.5145530571550042,8
3.0495,0.40658589758407127,8
3.0500000000000003,0.3075948983965303,8
3.0505000000000004,0.22246742715348894,8
3.051,0.18260869161415166,8
3.0515,0.14458178654967746,8
3.0520000000000005,0.12968116390880333,8
3.0525,0.11561897941211637,8
3.053,0.12889058453363977,8
3.0535,0.1248251931008973,8
3.0540000000000003,0.11615319407358865,8
3.0545,0.10310895763039397,8
3.055,0.0774426779538301,8
3.0555000000000003,0.0742693125982391,8
3.056,0.08297437042239642,8
3.0565,0.09077789940125666,8
3.0570000000000004,0.10295137853012297,8
3.0575,0.0811334234270177,8
3.0580000000000003,0.04689677322140232,8
3.0585000000000004,0.006388661419552476,8
3.059,-0.000135894573741662,8
3.0595,0.009169671948486604,8
3.0600000000000005,0.0265596934340408,8
3.0605,0.03210215112091157,8
3.061,0.04007902536169771,8
3.0615,0.03735755943133551,8
3.0620000000000003,0.01838541082281556,8
3.0625,0.03667914338436424,8
3.063,0.0574009519723295,8
3.0635000000000003,0.07902942494067938,8
3.064,0.10941328445716646,8
3.0645000000000002,0.13251379093055346,8
3.0650000000000004,0.15589586524322058,8
3.0655,0.19217155213259593,8
3.0660000000000003,0.18925061137434054,8
3.0665000000000004,0.17794957662418764,8
3.067,0.13907629841561164,8
3.0675,0.08783952034550344,8
3.0680000000000005,0.07616987631788559,8
3.0685000000000002,0.0882826291704712,8
3.069,0.11129813518027384,8
3.0695,0.12132099834143094,8
3.0700000000000003,0.09732532681358512,8
3.0705,0.05284021472349485,8
3.071,-0.004598411664785421,8
3.0715000000000003,-0.07805485372365299,8
3.072,-0.12295846219770452,8
3.0725000000000002,-0.18168808006976764,8
3.0730000000000004,-0.23507365493046672,8
3.0735,-0.2726477451671326,8
3.0740000000000003,-0.30464866075994523,8
3.0745000000000005,-0.30824662228941724,8
3.075,-0.2852982504132155,8
3.0755,-0.2716401313670541,8
3.0760000000000005,-0.264298307020917,8
3.0765000000000002,-0.23705015960210685,8
3.077,-0.20629950114486506,8
3.0775,-0.18230176664349973,8
3.0780000000000003,-0.16641637463658435,8
3.0785,-0.17159421333971245,8
3.079,-0.14948042105840004,8
3.0795000000000003,-0.14695132595323868,8
3.08,-0.17650075269067034,8
3.0805000000000002,-0.200365285525696,8
3.0810000000000004,-0.20062231996446728,8
3.0815,-0.19820373954101925,8
3.0820000000000003,-0.18484890473807475,8
3.0825000000000005,-0.1676683344288436,8
3.083,-0.13471686913063244,8
3.0835,-0.06612940016591806,8
3.0840000000000005,0.010682511579837635,8
3.0845000000000002,0.09038042228185234,8
3.085,0.1441601442561642,8
3.0855,0.194182332627612,8
3.0860000000000003,0.25366939120142934,8
3.0865,0.33153588464849826,8
3.087,0.39548200061063615,8
3.0875000000000004,0.4274155635612317,8
3.088,0.40904056015238816,8
3.0885000000000002,0.3774793698877934,8
3.0890000000000004,0.33974903801458,8
3.0895,0.26879795089942343,8
3.0900000000000003,0.2016897722206461,8
3.0905000000000005,0.15204687653391527,8
3.091,0.1243509081086616,8
3.0915,0.13054129871010556,8
3.0920000000000005,0.13422473582497577,8
3.0925000000000002,0.14847285963166357,8
3.093,0.14169468006868885,8
3.0935,0.14126496232883942,8
3.0940000000000003,0.16147164213974372,8
3.0945,0.15636467526995973,8
3.095,0.14928448546965897,8
3.0955000000000004,0.12108763610272841,8
3.096,0.08417721768783336,8
3.0965000000000003,0.06111239878227205,8
3.0970000000000004,0.026828035978301887,8
3.0975,-0.030245788409624504,8
3.098,-0.038676348884651046,8
3.0985000000000005,-0.035724783004679767,8
3.099,-0.028767155537097463,8
3.0995,0.00393908632412808,8
3.1,0.021005404130791903,8
